timestamp,open,high,low,close,volume,returns,volatility,rsi,macd,macd_signal,ema_12,ema_26,adx,volume_ma,obv
2024-07-03 15:00:00,60213.6171875,60381.25,59911.0546875,60104.15625,232237056,-0.001970220227699443,0.02004215491567072,30.383812235136777,-556.6667231115134,-526.9881734879507,60542.593253298044,61099.366290460064,41.74146634754738,587619123.2,-5610412032.0
2024-07-03 16:00:00,60100.25,60555.49609375,60094.03125,60417.94921875,442224640,0.005207238565561355,0.021055468437739915,37.86955772093285,-525.3837457891786,-526.6672879481963,60523.41724798296,61048.89095181487,42.01024208110299,483153920.0,-5168187392.0
2024-07-03 17:00:00,60424.921875,60424.921875,60196.77734375,60295.64453125,213751808,-0.002026362161056042,0.02059779192382187,36.23414484205949,-504.64351075556624,-522.2625325096703,60488.3752915625,60993.09492066192,42.25981954797605,336680140.8,-5381939200.0
2024-07-03 18:00:00,60290.3671875,60363.30078125,60191.28125,60191.28125,0,-0.0017323590368565247,0.020042701670681024,34.85107942989564,-490.9683916607901,-516.0037043398943,60442.6685159375,60933.7013154277,42.5011962814084,177642700.8,-5381939200.0
2024-07-03 19:00:00,60185.203125,60185.203125,59722.01171875,59722.01171875,713979904,-0.007826854141633019,0.020527343185259846,29.41429129914329,-512.0937921089135,-515.2217218936981,60331.79823944711,60843.94653048861,43.444698747363255,320438681.6,-6095919104.0
2024-07-03 20:00:00,59623.671875,59791.17578125,59589.09765625,59589.09765625,516935680,-0.002228025842345542,0.02040708538352942,28.078221845982064,-533.4120362821341,-518.8597847713853,60217.53661126294,60750.994762026494,44.490018503597504,377378406.4,-6612854784.0
2024-07-03 21:00:00,59540.59375,60255.17578125,59419.38671875,60236.7421875,755902464,0.010809869368704636,0.023883012465921033,41.92143681673205,-492.37164348301303,-513.5621565137109,60220.49131529941,60712.90197872824,43.57026477536881,440113971.2,-5856952320.0
2024-07-03 22:00:00,60196.78515625,60286.20703125,60087.96875,60260.23046875,226557952,0.00038985679108310045,0.023768401719046168,42.35478702960841,-452.73270767477516,-501.39626674592375,60226.60503121489,60679.37075576689,42.60420162555568,442675200.0,-5630394368.0
2024-07-03 23:00:00,60253.5625,60287.89453125,60177.8515625,60226.25,218740736,-0.0005640544817763878,0.0237228280819887,41.86807846311825,-419.22790695407457,-484.96259478755394,60226.55041102798,60645.80625533971,41.70066615470597,486423347.2,-5849135104.0
2024-07-04 00:00:00,60147.13671875,60399.67578125,60147.13671875,60359.23828125,296769536,0.00220571043933987,0.02391347203589734,44.55348141234708,-377.5914291734298,-463.4883616647291,60246.96392952368,60624.578997999735,40.42183592335211,402981273.6,-5552365568.0
2024-07-04 01:00:00,60359.9765625,60398.53515625,58564.98046875,58633.15234375,1365389312,-0.02901373795803293,0.03565720441263993,27.07271868866563,-478.3606859928841,-466.4628265303601,59998.68522402003,60477.065912499755,41.51698297801233,572672000.0,-6917754880.0
2024-07-04 02:00:00,58544.546875,59038.94921875,57932.60546875,58971.1796875,2433525760,0.005748568420621242,0.0364646061076475,32.64606236796907,-524.8944103700269,-478.14914329829344,59840.6074491708,60365.51878472199,43.017163600035545,908196659.2,-4484229120.0
2024-07-04 03:00:00,58952.06640625,59092.90625,58841.1875,59092.90625,0,0.0020620429094150095,0.03631868998827189,34.58481579386028,-545.66037279804,-491.6513891982428,59725.57649545222,60271.2511895574,44.24934318886007,862885068.8,-4484229120.0
2024-07-04 04:00:00,59067.04296875,59067.78515625,58725.0078125,58973.3125,234100736,-0.0020258765321525675,0.03632715441248008,33.56264475186106,-565.2518918194473,-506.3714897224837,59609.843573074955,60175.10758292352,45.481854464982646,865957068.8,-4718329856.0
2024-07-04 05:00:00,58943.5390625,58977.48828125,58819.57421875,58884.421875,63051776,-0.0015084396849550624,0.03604082011139016,32.78698414388535,-581.2507455619198,-521.3473408903709,59498.24023490958,60079.50123418844,46.626329221382186,819213516.8,-4781381632.0
2024-07-04 06:00:00,58854.890625,58978.91015625,58584.1640625,58799.78125,584652800,-0.001438436720419566,0.036040118444161384,32.02796540825466,-593.9134786016148,-535.8605684326196,59390.78500646195,59984.707161285594,47.87648987440249,663066214.4,-5366034432.0
2024-07-04 07:00:00,58760.98828125,58804.828125,58097.546875,58163.98828125,1053440000,-0.010871729486065115,0.037247546737624135,26.976100398660453,-647.7847059420965,-558.245395934515,59202.04704873703,59849.83909609777,49.374934283950786,387049062.4,-6419474432.0
2024-07-04 08:00:00,58222.79296875,58416.578125,57374.6484375,57606.88671875,1366036480,-0.009624283529102948,0.03799013589372975,23.48112147587905,-727.0504963833082,-592.0064160242737,58956.63776720057,59683.69447555349,51.15363183307791,660256358.4,-7785510912.0
2024-07-04 09:00:00,57630.78515625,57773.20703125,57043.95703125,57685.75390625,1827033088,0.0013681220132377436,0.038112843316973885,24.96325067676931,-774.5764483371531,-628.5204224868496,58761.11717320817,59535.69887782731,52.950410632113766,978842828.8,-5958477824.0
2024-07-04 10:00:00,57696.46484375,57877.75390625,57403.65625,57877.75390625,0,0.003322851309998914,0.038407017546122454,28.58959089909487,-787.6685594310475,-660.3500498756891,58625.21513213768,59412.88813919195,54.289044919542434,966232473.6,-5958477824.0
2024-07-04 11:00:00,57890.41015625,58045.52734375,57664.76953125,57716.25390625,0,-0.0027942643072544552,0.03836322697955889,27.390504311303154,-801.83282243133,-688.6466043868173,58485.37494353957,59287.2115293444,55.00105258591805,849301913.6,-5958477824.0
2024-07-04 12:00:00,57720.40234375,57720.40234375,57171.3046875,57171.3046875,0,-0.009486724453715503,0.038975125778874256,23.768039641025904,-847.2642160505638,-720.3701267195667,58283.210288764254,59130.47768920778,55.97012612292566,638613913.6,-5958477824.0
2024-07-04 13:00:00,57211.78515625,57409.27734375,56777.8046875,57360.63671875,1586618368,0.003306190419709084,0.03756322388120074,27.362374320864912,-858.0997701989618,-747.9160554154457,58141.275893377446,58999.37835806276,57.08069538419769,682730291.2,-4371859456.0
2024-07-04 14:00:00,57364.48046875,57446.34375,56956.44140625,57378.984375,749080576,0.0003198137876260445,0.037520688714622295,27.718048614520868,-855.3466190166655,-769.4021681356896,58024.000275165534,58879.349174132185,57.996396181000016,467139788.8,-3622778880.0
2024-07-04 15:00:00,57408.125,58165.5546875,57341.84375,58100.37109375,637915136,0.01249394057923374,0.04022909049168656,40.130763700575024,-785.8955330445824,-772.7008411174681,58035.749631870836,58821.64709410387,56.848824660806784,594722816.0,-2984863744.0
2024-07-04 16:00:00,58084.171875,58319.03515625,57758.828125,58251.90234375,76763136,0.0026046991811093695,0.03986473382154538,42.369525364345854,-710.4382516357509,-760.2483232211247,58069.00389523686,58779.443779262845,55.41364925133815,610075443.2,-2908100608.0
2024-07-04 17:00:00,58267.4296875,58309.70703125,58087.91015625,58216.7734375,243851264,-0.0006032335661004152,0.03987131859855968,41.97763086017699,-646.0254424648956,-737.4037470698788,58091.737670969655,58737.76449468782,54.08098637111728,658845696.0,-3151951872.0
2024-07-04 18:00:00,58202.22265625,58316.1875,57925.89453125,58121.21484375,358334464,-0.001642775788926555,0.039870785216636506,40.87021112042527,-595.8203607929681,-709.0870698144967,58096.272620628166,58692.09415017391,53.036511618920755,413188915.2,-3510286336.0
2024-07-04 19:00:00,58122.91015625,58605.796875,58117.359375,58271.23828125,0,0.0025778908606878268,0.039492374648381234,43.39498947080831,-537.7282378500895,-674.8153034216152,58123.19041456999,58660.91964136473,51.30964280334412,263372800.0,-3510286336.0
2024-07-04 20:00:00,58264.90234375,58296.8203125,58128.94140625,58296.8203125,0,0.00043892009473798274,0.03949762784435459,43.835382394194276,-484.04577734953637,-636.6613982071995,58149.90270655922,58633.94932070808,49.706121760308676,135789772.8,-3510286336.0
2024-07-04 21:00:00,58314.484375,58568.9296875,58287.94921875,58438.265625,0,0.002423356792616494,0.03775194874472451,46.32206017110839,-425.1872916029606,-594.3665768863517,58194.26623247319,58619.45423213711,47.5132255480469,120437145.6,-3510286336.0
2024-07-04 22:00:00,58461.1171875,58727.578125,58005.1171875,58005.1171875,237330432,-0.007439674542055159,0.038203454967913476,40.42021037571896,-408.7808058573137,-557.2494226805441,58165.16637940039,58573.94778438621,45.93316188981088,119132979.2,-3747616768.0
2024-07-04 23:00:00,58019.9765625,58046.13671875,56964.8125,57087.01953125,1552097280,-0.015954471906074134,0.04078531232946136,31.313383300417584,-464.5068103345766,-538.7009002113506,57999.2976335311,58463.804950820566,45.73433496479332,357885542.4,-5299714048.0
2024-07-05 00:00:00,57022.80859375,57381.6640625,56731.09375,57343.9296875,2515206144,0.004490229079791746,0.041107312209657805,35.680438423994,-482.37900296964654,-527.4365207630098,57898.47179568016,58380.85122761164,45.77081581881824,860926771.2,-2784507904.0
2024-07-05 01:00:00,57347.30078125,57402.45703125,56840.44140625,57178.76953125,0,-0.002884323752031805,0.030113953711056622,34.17609270894149,-504.05940564134653,-522.7610977386771,57787.74837038321,58291.80813899226,45.75047885987833,860926771.2,-2784507904.0
2024-07-05 02:00:00,57178.1171875,57178.1171875,55994.515625,55994.515625,0,-0.020928916775668643,0.035216770794629634,25.782225447494078,-609.7716064594351,-540.1631994828288,57511.86640955503,58121.63832314098,46.45294264034,860926771.2,-2784507904.0
2024-07-05 03:00:00,55751.0,55823.78125,55193.66015625,55213.265625,4109963264,-0.01405050696684858,0.036850059764163015,21.951854826289512,-747.9675289641018,-581.7240653790834,57158.235519623486,57906.20330846387,47.609239444446246,1635453337.6,-6894471168.0
2024-07-05 04:00:00,55209.6171875,55315.03125,53717.375,53933.0390625,3414827008,-0.02345998395899643,0.04220664407604309,17.391996726560993,-949.8431766077701,-655.3478876248207,56662.05144929679,57611.89484579988,49.32275401224308,2007999283.2,-10309298176.0
2024-07-05 05:00:00,53905.5625,54720.15625,53836.52734375,54712.5546875,2153791488,0.014349942314104481,0.04589300048795476,27.29500273936466,-1034.9998515239422,-731.278280404645,56362.12887055882,57397.128908148035,50.91387468234013,1935716352.0,-8155506688.0
2024-07-05 06:00:00,54761.484375,54761.484375,53919.34375,54260.15625,1164382208,-0.008303015179420666,0.0461522849179202,25.39247537257479,-1126.0119382642588,-810.2250119765678,56038.748467395926,57164.76056310003,52.29666618099083,2168592793.6,-9319888896.0
2024-07-05 07:00:00,54274.96484375,54403.3671875,54015.4140625,54373.44140625,336265216,0.0020856383247707037,0.04576537515988719,26.768985515829552,-1175.4486668270256,-883.2697429466593,55782.547381065786,56957.99618111114,53.58068685830934,2235845836.8,-8983623680.0
2024-07-05 08:00:00,54391.95703125,54409.3046875,54146.3828125,54146.3828125,0,-0.004184653388925308,0.045240227298195705,25.743762325150833,-1218.8986563211947,-950.3955256215664,55530.82975513259,56749.728524176986,54.75735854351302,1413853184.0,-8983623680.0
2024-07-05 09:00:00,54065.32421875,54647.31640625,53906.56640625,54506.203125,0,0.006623342183663903,0.04601750042016028,30.299461690989883,-1210.3464732317734,-1002.3857151436079,55373.194888958344,56583.541457571286,55.96324145484948,730887782.4,-8983623680.0
2024-07-05 10:00:00,54508.3203125,55228.3046875,54417.7421875,54953.890625,953970688,0.008179967346276998,0.04689168575203972,35.59393605896094,-1154.13995972032,-1032.7365640589503,55308.68654065706,56462.826581084526,55.59490015595171,490923622.4,-8029652992.0
2024-07-05 11:00:00,54977.12109375,55614.73046875,54977.12109375,55450.6640625,1539670016,0.00899920825789032,0.04819028904581761,40.953720647982855,-1057.322275092025,-1037.6537062655652,55330.5292363252,56387.851579707894,54.39126266532882,565981184.0,-6489982976.0
2024-07-05 12:00:00,55474.5859375,55627.94140625,55089.0546875,55089.0546875,1129680896,-0.00654263768738315,0.04778007231657949,38.4456824317993,-998.2650389861883,-1029.7759728096898,55293.37930573671,56291.64440250731,53.2445002724864,724664320.0,-7619663872.0
2024-07-05 13:00:00,55070.2109375,55826.31640625,54839.41796875,55817.203125,0,0.013131069687398399,0.04978906329791386,45.66190792288487,-882.5329696555636,-1000.3273721788646,55373.967585623366,56256.50060417343,52.42798961675504,724664320.0,-7619663872.0
